epoch,symbol,price
1766627442,R_100,802.78
1766627444,R_100,802.97
1766627446,R_100,803.29
1766627448,R_100,802.75
1766627450,R_100,802.88
1766627452,R_100,802.76
1766627454,R_100,802.57
1766627456,R_100,802.16
1766627458,R_100,801.9
1766627460,R_100,802.26
1766627462,R_100,802.31
1766627464,R_100,802.13
1766627466,R_100,802
1766627468,R_100,801.97
1766627470,R_100,801.83
1766627472,R_100,801.69
1766627474,R_100,801.75
1766627476,R_100,801.73
1766627478,R_100,801.91
1766627480,R_100,801.98
1766627482,R_100,802.07
1766627484,R_100,801.99
1766627486,R_100,801.75
1766627488,R_100,801.77
1766627490,R_100,801.67
1766627492,R_100,801.72
1766627494,R_100,801.93
1766627496,R_100,801.75
1766627498,R_100,801.59
1766627500,R_100,801.46
1766627502,R_100,801.54
1766627504,R_100,801.76
1766627506,R_100,802.2
1766627508,R_100,802.43
1766627510,R_100,802.5
1766627512,R_100,802.66
1766627514,R_100,802.45
1766627516,R_100,802.65
1766627518,R_100,802.75
1766627520,R_100,802.52
1766627522,R_100,802.59
1766627524,R_100,802.57
1766627526,R_100,802.61
1766627528,R_100,802.82
1766627530,R_100,802.88
1766627532,R_100,802.74
1766627534,R_100,802.75
1766627536,R_100,802.47
1766627538,R_100,802.67
1766627540,R_100,802.4
1766627542,R_100,802.62
1766627544,R_100,802.52
1766627546,R_100,802.63
1766627548,R_100,802.53
1766627550,R_100,802.62
1766627552,R_100,802.53
1766627554,R_100,802.54
1766627556,R_100,802.17
1766627558,R_100,801.97
1766627560,R_100,802.27
1766627562,R_100,802.61
1766627564,R_100,802.52
1766627566,R_100,802.75
1766627568,R_100,802.66
1766627570,R_100,803
1766627572,R_100,803.08
1766627574,R_100,803.25
1766627576,R_100,803.26
1766627578,R_100,803.28
1766627580,R_100,803.2
1766627582,R_100,802.9
1766627584,R_100,802.95
1766627586,R_100,802.95
1766627588,R_100,803.07
1766627590,R_100,803.35
1766627592,R_100,803.05
1766627594,R_100,803.06
1766627596,R_100,803.35
1766627598,R_100,803.3
1766627600,R_100,803.59
1766627602,R_100,803.78
1766627604,R_100,803.82
1766627606,R_100,803.77
1766627608,R_100,803.99
1766627610,R_100,803.67
1766627612,R_100,803.71
1766627614,R_100,803.6
1766627616,R_100,803.67
1766627618,R_100,803.82
1766627620,R_100,803.78
1766627622,R_100,803.72
1766627624,R_100,803.67
1766627626,R_100,803.62
1766627628,R_100,803.41
1766627630,R_100,803.53
1766627632,R_100,804.14
1766627634,R_100,804.24
1766627636,R_100,804.23
1766627638,R_100,804.41
1766627640,R_100,804.55
1766627642,R_100,804.51
1766627644,R_100,804.71
1766627646,R_100,804.8
1766627648,R_100,804.9
1766627650,R_100,804.84
1766627652,R_100,804.88
1766627654,R_100,804.94
1766627656,R_100,805.31
1766627658,R_100,805.3
1766627660,R_100,805.64
1766627662,R_100,805.54
1766627664,R_100,805.61
1766627666,R_100,805.47
1766627668,R_100,805.64
1766627670,R_100,805.86
1766627672,R_100,805.82
1766627674,R_100,805.98
1766627676,R_100,806.25
1766627678,R_100,806.1
1766627680,R_100,806.45
1766627682,R_100,806.58
1766627684,R_100,806.41
1766627686,R_100,806.17
1766627688,R_100,805.86
1766627690,R_100,805.9
1766627692,R_100,806.04
1766627694,R_100,805.71
1766627696,R_100,805.85
1766627698,R_100,805.92
1766627700,R_100,805.65
1766627702,R_100,805.1
1766627704,R_100,805.15
1766627706,R_100,805.45
1766627708,R_100,805.74
1766627710,R_100,805.98
1766627712,R_100,806.09
1766627714,R_100,806.02
1766627716,R_100,806.15
1766627718,R_100,806.08
1766627720,R_100,806.18
1766627722,R_100,806.97
1766627724,R_100,807.03
1766627726,R_100,806.87
1766627728,R_100,806.58
1766627730,R_100,806.44
1766627732,R_100,806.44
1766627734,R_100,806.54
1766627736,R_100,806.48
1766627738,R_100,806.59
1766627740,R_100,806.67
1766627742,R_100,806.88
1766627744,R_100,807.01
1766627746,R_100,807.03
1766627748,R_100,806.96
1766627750,R_100,806.71
1766627752,R_100,806.48
1766627754,R_100,806.59
1766627756,R_100,806.88
1766627758,R_100,806.71
1766627760,R_100,806.85
1766627762,R_100,806.61
1766627764,R_100,806.84
1766627766,R_100,806.54
1766627768,R_100,806.42
1766627770,R_100,806.83
1766627772,R_100,806.94
1766627774,R_100,807.05
1766627776,R_100,806.74
1766627778,R_100,806.73
1766627780,R_100,806.66
1766627782,R_100,806.64
1766627784,R_100,806.59
1766627786,R_100,806.66
1766627788,R_100,806.52
1766627790,R_100,806.6
1766627792,R_100,806.77
1766627794,R_100,806.41
1766627796,R_100,806.11
1766627798,R_100,806.26
1766627800,R_100,805.99
1766627802,R_100,806.47
1766627804,R_100,806.3
1766627806,R_100,806.26
1766627808,R_100,806.29
1766627810,R_100,806.44
1766627812,R_100,806.62
1766627814,R_100,806.74
1766627816,R_100,806.96
1766627818,R_100,806.97
1766627820,R_100,806.88
1766627822,R_100,806.89
1766627824,R_100,806.72
1766627826,R_100,806.62
1766627828,R_100,806.65
1766627830,R_100,806.85
1766627832,R_100,806.77
1766627834,R_100,806.99
1766627836,R_100,806.69
1766627838,R_100,806.78
1766627840,R_100,806.66
1766627842,R_100,806.71
1766627844,R_100,806.57
1766627846,R_100,806.25
1766627848,R_100,806.29
1766627850,R_100,806.5
1766627852,R_100,806.63
1766627854,R_100,806.45
1766627856,R_100,806.12
1766627858,R_100,806.08
1766627860,R_100,806.29
1766627862,R_100,806.3
1766627864,R_100,806.47
1766627866,R_100,806.17
1766627868,R_100,805.73
1766627870,R_100,805.77
1766627872,R_100,805.67
1766627874,R_100,805.6
1766627876,R_100,805.47
1766627878,R_100,805.28
1766627880,R_100,804.74
1766627882,R_100,804.52
1766627884,R_100,804.56
1766627886,R_100,804.51
1766627888,R_100,804.59
1766627890,R_100,804.47
1766627892,R_100,804.58
1766627894,R_100,804.63
1766627896,R_100,804.73
1766627898,R_100,804.47
1766627900,R_100,804.05
1766627902,R_100,803.83
1766627904,R_100,803.68
1766627906,R_100,803.76
1766627908,R_100,803.96
1766627910,R_100,803.64
1766627912,R_100,803.7
1766627914,R_100,803.96
1766627916,R_100,803.62
1766627918,R_100,803.94
1766627920,R_100,803.75
1766627922,R_100,803.93
1766627924,R_100,803.73
1766627926,R_100,803.58
1766627928,R_100,803.54
1766627930,R_100,803.53
1766627932,R_100,803.3
1766627934,R_100,803.2
1766627936,R_100,803.43
1766627938,R_100,803.44
1766627940,R_100,803.49
1766627942,R_100,803.44
1766627944,R_100,803.56
1766627946,R_100,803.46
1766627948,R_100,803.55
1766627950,R_100,802.83
1766627952,R_100,802.65
1766627954,R_100,802.35
1766627956,R_100,802.45
1766627958,R_100,802.39
1766627960,R_100,802.14
1766627962,R_100,802.35
1766627964,R_100,802.48
1766627966,R_100,802.19
1766627968,R_100,802.32
1766627970,R_100,802.19
1766627972,R_100,802.02
1766627974,R_100,802.4
1766627976,R_100,802.18
1766627978,R_100,802.33
1766627980,R_100,802.13
1766627982,R_100,802.52
1766627984,R_100,802.66
1766627986,R_100,803.06
1766627988,R_100,803.35
1766627990,R_100,803.72
1766627992,R_100,803.91
1766627994,R_100,803.72
1766627996,R_100,803.25
1766627998,R_100,803.37
1766628000,R_100,803.6
1766628002,R_100,803.73
1766628004,R_100,803.8
1766628006,R_100,803.85
1766628008,R_100,803.68
1766628010,R_100,803.58
1766628012,R_100,803.42
1766628014,R_100,803.58
1766628016,R_100,803.1
1766628018,R_100,803.09
1766628020,R_100,802.97
1766628022,R_100,802.74
