epoch,symbol,price
1753926180,R_75,88718.9654
1753926182,R_75,88705.9003
1753926184,R_75,88703.6113
1753926186,R_75,88702.253
1753926188,R_75,88707.6682
1753926190,R_75,88732.4557
1753926192,R_75,88749.9553
1753926194,R_75,88733.953
1753926196,R_75,88705.481
1753926198,R_75,88678.5067
1753926200,R_75,88668.3636
1753926202,R_75,88671.1922
1753926204,R_75,88680.8536
1753926206,R_75,88699.9922
1753926208,R_75,88717.979
1753926210,R_75,88720.1516
1753926212,R_75,88712.1494
1753926214,R_75,88722.2803
1753926216,R_75,88727.3281
1753926218,R_75,88696.7769
1753926220,R_75,88734.1775
1753926222,R_75,88733.6782
1753926224,R_75,88727.3508
1753926226,R_75,88719.6441
1753926228,R_75,88732.2846
1753926230,R_75,88726.7462
1753926232,R_75,88735.7431
1753926234,R_75,88725.1315
1753926236,R_75,88738.9202
1753926238,R_75,88731.068
1753926240,R_75,88751.5016
1753926242,R_75,88755.8356
1753926244,R_75,88737.5331
1753926246,R_75,88707.2256
1753926248,R_75,88701.0643
1753926250,R_75,88692.3633
1753926252,R_75,88685.1566
1753926254,R_75,88670.0725
1753926256,R_75,88681.443
1753926258,R_75,88695.5173
1753926260,R_75,88677.787
1753926262,R_75,88651.7019
1753926264,R_75,88643.663
1753926266,R_75,88645.6843
1753926268,R_75,88651.9893
1753926270,R_75,88623.6773
1753926272,R_75,88648.0609
1753926274,R_75,88639.755
1753926276,R_75,88631.747
1753926278,R_75,88610.9004
1753926280,R_75,88607.8881
1753926282,R_75,88623.8891
1753926284,R_75,88618.7064
1753926286,R_75,88623.5381
1753926288,R_75,88614.7346
1753926290,R_75,88598.5224
1753926292,R_75,88604.7471
1753926294,R_75,88593.5206
1753926296,R_75,88601.2597
1753926298,R_75,88603.7498
1753926300,R_75,88593.8663
1753926302,R_75,88600.4988
1753926304,R_75,88616.4625
1753926306,R_75,88627.1626
1753926308,R_75,88631.3398
1753926310,R_75,88613.7467
1753926312,R_75,88601.4525
1753926314,R_75,88592.617
1753926316,R_75,88591.6861
1753926318,R_75,88593.945
1753926320,R_75,88607.7211
